File,Start,End,Center1,Center2,group,steady_start,steady_end,f0,f1,f2,f3,f4
w08ah,98.0,415.0,191.0,220.0,women,153.2,257.8,242.96005082085838,848.957380369367,1721.6055526511177,2032.4210014507605,3050.8098274516033
w09ah,67.0,349.0,123.0,110.0,women,70.0,163.0,238.68200807887166,919.4837255347632,1493.9756477849303,2631.6582058663694,4054.4573618750774
w10ah,103.0,470.0,225.0,195.0,women,149.4,270.6,224.58518657059477,866.3611828519225,1525.7437669600974,2648.157302795357,3987.9432055816364
w11ah,120.0,500.0,264.0,261.0,women,199.8,325.2,194.31471244273183,905.5112889803836,1454.4355100381645,2821.320777387521,4175.854201987455
w12ah,169.0,512.0,324.0,202.0,women,206.4,319.6,222.73207565201372,919.638044946139,1698.803468138646,2409.4293700290823,4129.565930577514
w13ah,124.0,453.0,199.0,237.0,women,163.7,272.3,227.37933795976969,903.2694098699866,1535.25946930579,2738.303729761438,4016.953628779252
w14ah,120.0,395.0,170.0,180.0,women,129.6,220.4,211.10209041790867,909.4043011349495,1516.5644756411577,2862.8986404654543,3659.9201319974172
w15ah,156.0,496.0,276.0,314.0,women,238.9,351.1,226.7336389659409,921.9552665499576,1620.9586273530929,2676.0196750311156,3807.969233029693
w16ah,147.0,452.0,272.0,229.0,women,200.2,300.8,193.35396151129962,997.4444801456939,1735.6458404096481,2818.9902395549825,4523.2486624954145
w17ah,103.0,370.0,155.0,168.0,women,117.4,205.6,205.9778404459241,934.777350413859,1641.4812014167906,2862.8798992459892,3926.8587913971546
w19ah,129.0,445.0,285.0,267.0,women,223.9,328.1,240.29462943800672,930.7855693356458,1654.6709072183164,2820.052098231601,4252.912229026996
w20ah,138.0,503.0,230.0,265.0,women,187.3,307.7,195.37005726079926,802.2546417563516,1342.2838338903418,3048.4154539524015,3970.8442487783727
w21ah,114.0,516.0,288.0,312.0,women,233.7,366.3,215.68643950412357,773.234970801249,1478.0283610577987,2870.3769560059714,3962.1270182080266
w22ah,189.0,539.0,333.0,343.0,women,280.2,395.8,177.36283908071923,985.8457297641647,1495.646646443233,2995.835953264594,4180.574607868163
w23ah,128.0,457.0,232.0,248.0,women,185.7,294.3,208.60131470443676,913.0290291462838,1570.4375675980673,2852.1800891489856,4486.328996711186
w24ah,127.0,430.0,220.0,206.0,women,163.0,263.0,260.4185710648842,1048.6029204411477,1686.4414473710526,2804.7960824710144,3796.844407737316
w25ah,151.0,581.0,276.0,249.0,women,191.6,333.5,216.0257202315198,926.2365945436818,1323.9968919427379,2368.905017064681,3780.79167107304
w26ah,133.0,466.0,272.0,288.0,women,225.1,334.9,175.77328920543016,822.2772869424006,1419.7669203813546,2837.891167662597,4193.514841921932
w27ah,96.0,380.0,144.0,160.0,women,105.1,198.9,251.73365258151543,886.9357912043686,1754.3191830751955,2830.3173991117774,4177.59908258977
w28ah,75.0,292.0,123.0,142.0,women,96.7,168.3,233.54416458152127,888.9896286952338,1586.8079100201453,2992.510396298667,4347.826984426613
w29ah,102.0,405.0,120.0,136.0,women,102.0,178.0,249.84299278504093,936.4591781782804,1453.7550347598958,2818.0832662601756,4688.133285259802
w30ah,120.0,413.0,150.0,184.0,women,120.0,215.3,232.47081691156396,952.8288602310793,1629.9778756556827,2737.5924856488728,3650.8500670975964
w31ah,108.0,423.0,240.0,246.0,women,191.0,295.0,198.50217318773173,878.3217481665794,1608.3851030466308,2920.389322709809,4362.842294203239
w32ah,179.0,419.0,248.0,264.0,women,216.4,295.6,214.88409646497024,706.6227589994462,1374.008678153552,2453.8251447063512,5147.747259862925
w33ah,122.0,405.0,164.0,201.0,women,135.8,229.2,242.55854845484805,961.5905107758632,1231.4642453415304,1723.9409647688797,3384.362333345234
w34ah,116.0,363.0,178.0,217.0,women,156.7,238.3,208.5760188259614,965.6464973343993,1583.0428461057709,2814.4114366923977,4309.18767308898
w35ah,156.0,466.0,233.0,260.0,women,195.3,297.7,201.03977287429288,994.2563710531787,1514.4596947633515,2517.8129142270727,3801.557157563805
w36ah,149.0,604.0,185.0,228.0,women,149.0,281.6,207.73872929439105,938.0180470908784,1640.8472992820778,2863.8356434636894,4147.560452214859
w37ah,189.0,608.0,348.0,335.0,women,272.4,410.6,175.15619761592572,829.6588910516688,1329.2749856658622,3133.0389380251004,3541.9705715722134
w38ah,109.0,445.0,200.0,216.0,women,152.6,263.4,216.14755920117943,977.3979013339876,1670.4081409837654,2763.6652963070555,4561.298916934801
w39ah,204.0,542.0,312.0,287.0,women,243.7,355.3,212.6607679094409,934.8348502136919,1400.3923579489592,2655.188352433914,4474.896487867439
w40ah,144.0,441.0,206.0,257.0,women,182.5,280.5,198.1925356152804,802.8097352978513,1426.800867165568,2270.7229371387543,3315.012496047032
w41ah,145.0,443.0,245.0,176.0,women,161.3,259.7,202.94937833407784,913.7680006325915,1564.8122997457463,2967.086690156976,4242.395325933848
w42ah,125.0,393.0,225.0,247.0,women,191.8,280.2,227.49799436124704,876.7535950677734,1582.3138297355936,2682.4695161017075,3524.1183701465775
w44ah,120.0,460.0,174.0,178.0,women,120.0,232.1,213.941350501929,926.7125969747241,1539.8121805316066,2656.8542429110435,3972.389745852976
w45ah,101.0,413.0,199.0,203.0,women,149.5,252.5,196.80624977545096,924.4264926048825,1430.1652835333362,2190.3949448159256,3596.170409882187
w46ah,100.0,434.0,115.0,144.0,women,100.0,184.6,148.1851747774221,942.7504583928086,1539.1013449959823,2754.1461984442294,4352.277797555706
w47ah,149.0,451.0,299.0,300.0,women,249.7,349.3,207.45217773041932,964.4273902180496,1542.4617383793225,2660.1354252992205,4117.932877729219
w48ah,133.0,479.0,306.0,226.0,women,208.9,323.1,218.91471254135897,812.2610738230023,1504.5987897014859,2782.8631489503855,3825.7282952747955
w49ah,151.0,477.0,201.0,252.0,women,172.7,280.3,221.14216765172552,983.7138696437945,1163.52586016286,3146.2268775736507,3783.991935737265
w50ah,112.0,469.0,193.0,162.0,women,118.6,236.4,236.20017830644602,876.9581058876929,1427.3784860991211,2846.4582105066615,3294.2327801231163
b01ah,88.0,300.0,143.0,144.0,children,108.5,178.5,239.3028391533115,953.5278602027671,1759.7411533513737,2590.797250261353,5545.610219246614
b02ah,151.0,479.0,243.0,310.0,children,222.4,330.6,272.7004359012197,1042.1296409467304,1707.2960535323502,3029.3465733263783,5857.235828278819
b03ah,132.0,430.0,211.0,206.0,children,159.3,257.7,215.75121509699073,1225.4721866835575,1830.4596680041875,3197.302363074853,5540.763493092558
b04ah,137.0,494.0,228.0,232.0,children,171.1,288.9,246.97608766664996,1051.6429086367903,2043.686270490619,3373.147793360526,4826.9765788273135
b05ah,63.0,333.0,90.0,88.0,children,63.0,133.6,227.74792989930506,1066.888585000301,1991.7308855955498,4364.554788399439,5123.651040752331
b07ah,101.0,395.0,263.0,248.0,children,207.0,304.0,303.99293036107673,968.0848349745405,1706.6823111895314,3148.9269592486753,4487.636250462861
b08ah,176.0,516.0,232.0,244.0,children,181.9,294.1,184.26627073528206,1013.1801775975673,2369.674300840478,3864.230386066784,5485.1877147796295
b09ah,148.0,433.0,187.0,195.0,children,148.0,238.0,233.90886485508932,990.36494014993,1591.4280787165994,3476.455426492403,5275.670815434006
b10ah,181.0,594.0,294.0,260.0,children,208.9,345.1,207.23652331055618,1183.054828925276,1898.656391068815,3877.393898912327,6032.520439232968
b11ah,116.0,398.0,163.0,186.0,children,128.0,221.0,201.48403548806434,901.7185248931125,1666.064491569985,2910.6684551061303,4970.356510384426
b12ah,108.0,533.0,268.0,212.0,children,169.9,310.1,259.2421734846669,983.8536592274133,1886.2568990986556,3923.753730823209,5290.231110153329
b13ah,135.0,408.0,201.0,214.0,children,162.5,252.5,210.9258797139797,1045.7760619514786,1765.210279906743,2905.3535062478036,4654.105400007518
b14ah,104.0,367.0,181.0,175.0,children,134.6,221.4,200.8420092030293,997.0068948353334,1571.6889096270706,3409.4956392693657,5752.9335630524765
b15ah,97.0,437.0,360.0,302.0,children,274.9,387.1,285.5399296599403,881.1519731147469,1979.4546444653504,3419.886567918888,5166.677507652507
b16ah,117.0,481.0,242.0,225.0,children,173.4,293.6,186.4565654958447,898.1004745181691,1684.0009393281641,2997.721069518846,5428.085484704062
b17ah,72.0,399.0,116.0,175.0,children,91.5,199.5,245.11804940277605,978.2000775740494,1642.3786229862176,3107.306664043872,4410.89393499892
b18ah,116.0,397.0,203.0,204.0,children,157.1,249.9,255.7811309995062,1079.0003580431253,1759.8974521490522,2920.8452096418673,4091.0055469433987
b19ah,100.0,392.0,182.0,188.0,children,136.8,233.2,225.0274769851052,959.0206942757155,2051.0554141124253,3095.933131495025,5122.288144185601
b21ah,147.0,510.0,243.0,268.0,children,195.6,315.4,225.0833995293054,1151.3126099606172,2083.813674387697,2535.6453291544353,4744.2976178211775
b22ah,99.0,449.0,135.0,147.8,children,99.0,199.2,262.98208850300404,1208.7606794373223,1831.2913837938233,3399.3485595609022,5009.102976587375
b23ah,133.0,425.0,186.0,182.4,children,136.0,232.4,279.09428980249015,1133.9976135141026,1691.522818052279,3180.0605300295256,5324.842776995839
b24ah,119.0,357.0,164.0,144.0,children,119.0,193.3,228.12453027738255,1122.8308759984288,1571.24105499204,3811.560242947749,4917.075678061601
b25ah,155.0,450.0,224.0,217.0,children,171.8,269.2,222.81253229364307,921.7542077107246,2188.434366296606,4482.801700571643,5730.504054838135
b26ah,83.0,397.0,191.0,144.0,children,115.7,219.3,210.5724154268986,813.5632923093624,1491.4651973936964,3827.844596386915,5243.17750999934
b27ah,102.0,372.0,142.0,121.0,children,102.0,176.1,224.31094266945007,1293.0962123607935,1794.3067062446198,3701.5747647553717,5364.9454236682905
b28ah,135.0,406.0,220.0,175.7,children,153.1,242.6,221.60454042241682,1089.2717422401877,2142.0818621164335,3499.5441393602737,5196.827821759481
b29ah,131.0,416.0,179.0,164.2,children,131.0,218.6,231.4996279877846,1112.8248500021664,2178.44890367885,3214.1918327554395,4670.700334161884
g01ah,114.0,390.0,174.0,200.0,children,141.5,232.5,238.29302185959887,1099.0354003597217,1946.343223285185,3591.1242792872226,5030.848869565916
g02ah,106.0,404.0,153.0,164.0,children,109.3,207.7,216.30736956431846,1070.4800409837355,1868.1082913326172,3327.8326292181837,4906.928705710126
g04ah,197.0,521.0,377.0,335.0,children,302.5,409.5,250.1132395065628,997.8393329687016,1755.8321633277358,3105.490488614785,4431.911590284641
g05ah,129.0,504.0,312.0,294.0,children,241.1,364.9,206.46438535231997,984.2762946009154,1862.9894084588984,2960.1725538893875,4692.972122544702
g06ah,142.0,417.0,223.0,206.0,children,169.1,259.9,225.31413485418557,1035.992267494548,1541.9646921845529,2610.504763275928,4593.171080839313
g07ah,158.0,542.0,264.0,280.0,children,208.6,335.4,227.42631980348466,868.2070719725202,1830.5258037865813,2723.5126324208136,4353.972579090295
g08ah,181.0,588.0,273.0,306.0,children,222.3,356.7,250.08114195389746,942.4226624998064,1864.3044194141944,3430.1734167760746,5158.38310370881
g09ah,110.0,431.0,153.0,162.0,children,110.0,210.5,247.82078936923418,1168.7404206305712,1698.6224875099963,3273.6917878441895,4837.918128289996
g10ah,109.0,391.0,168.0,176.0,children,125.5,218.5,227.34840976147498,957.8113181407396,1854.4679482874265,3607.586008288234,4757.7530947748655
g11ah,107.0,405.0,163.0,194.0,children,129.3,227.7,241.10933710898803,1117.26259344535,1540.0970782836155,3022.7620822152494,5525.984548598872
g12ah,127.0,444.0,271.0,286.0,children,226.2,330.8,205.02255757797218,1031.3108154211093,1835.8958841493206,3041.9743084524175,4785.2145821047
g13ah,160.0,494.0,331.0,289.0,children,254.9,365.1,248.46932775495728,921.5909920009857,1772.7751700675324,3473.3223892807196,4880.421098522387
g14ah,98.0,406.0,222.0,204.0,children,162.2,263.8,191.2692476163211,927.4903827964737,1434.4509023723983,3022.146090072038,5174.929669720021
g15ah,108.0,407.0,192.0,205.0,children,149.2,247.8,235.56324578701188,1547.9806130808483,1879.0020885495428,3622.365156552542,4674.279327756313
g17ah,108.0,412.0,192.0,176.8,children,134.2,234.6,247.8144208629732,1072.0468845187477,1739.6597984253194,3656.2104162988167,4958.33500858721
g18ah,128.0,544.0,163.0,169.0,children,128.0,234.6,215.00833810288557,927.7322862744073,1879.6637061210347,3724.926705953274,4630.419638792424
g19ah,114.0,334.0,145.0,145.9,children,114.0,181.8,235.38610725653612,1062.1750180894226,2083.5098027686386,3320.9906179185446,5022.3259638499685
g20ah,117.0,376.0,229.4,176.0,children,160.0,245.4,239.62954112800242,979.1833895336263,1490.6778794183783,3474.843471864146,5017.948886794183
g21ah,108.0,294.0,149.8,184.3,children,136.4,197.7,215.49773001962012,948.7238117619373,1553.9160566625521,3752.046854145286,4958.259681687391
m01aw,210.1,540.4,291.0,289.0,men,235.5,344.5,173.99738856180008,674.177327474255,1020.6490290812154,2504.939828768104,3133.102091828237
m02aw,99.0,388.0,166.0,184.0,men,127.3,222.7,105.30041105231665,629.8695907629082,898.0637981219959,2632.278067505943,3422.1345477768323
m03aw,153.0,508.0,198.0,232.0,men,156.4,273.6,92.5002640833667,651.9845142768332,949.6868638522592,2778.4902026343807,3344.992760896755
m04aw,124.0,471.0,206.0,227.0,men,159.2,273.8,130.16731048713658,669.2672113978908,979.2643924189762,2718.308355860821,3765.879500477069
m06aw,73.0,323.0,169.0,150.0,men,118.2,200.8,119.00853040864015,783.4081198216319,964.8559234288152,2690.7802990307905,3691.7187733895616
m07aw,109.0,401.0,163.0,172.0,men,119.3,215.7,95.43956113798046,650.431237784899,973.3364314879524,2392.274341209852,3558.473784083545
m08aw,81.0,375.0,109.0,108.0,men,81.0,157.0,119.93944990487776,650.1300082503749,1072.62868658557,2450.2180052437734,3552.573356317928
m09aw,166.0,508.0,241.0,220.0,men,174.1,286.9,120.86315307146296,619.6073415416057,1067.491786850861,2591.8995452606673,3378.604000391284
m10aw,176.0,472.0,288.0,328.0,men,259.2,356.8,149.97081804094032,647.1857886800184,962.8250129982873,2707.390930010931,3259.0916848983293
m11aw,143.0,506.0,239.0,231.0,men,175.1,294.9,159.45127456881937,703.7016267884025,1125.6410708826295,2384.6520252855466,3675.5416707920563
m13aw,107.0,390.0,220.0,240.0,men,183.3,276.7,103.6404463030982,651.0880442923414,1017.6612855595567,2640.180076299255,3410.3623554165415
m14aw,88.0,336.0,162.0,143.0,men,111.6,193.4,107.31045776356478,657.3001366071452,1037.1921355047375,2580.6555364639435,3526.0713300218563
m16aw,68.0,291.0,124.0,120.0,men,85.2,158.8,142.29867134986702,632.8672602277277,1086.976898727865,2672.5632933192865,2921.780526841148
m17aw,116.0,394.0,179.0,181.0,men,134.1,225.9,144.17320786672582,633.7342342892166,973.9893695387573,2238.5986689071847,3921.470805298578
m18aw,129.0,449.0,225.0,222.0,men,170.7,276.3,144.71986834326395,650.9823961628052,988.3716768986807,2640.8985129317666,3183.0599487882955
m19aw,114.0,388.0,142.0,158.0,men,114.0,195.2,154.37062131007332,652.6243748807722,1033.310279242185,2793.6967936840983,3825.2149609998205
m20aw,75.0,362.0,125.0,137.0,men,83.6,178.4,137.34629491213894,692.2838608570092,1100.5209714515754,2421.746972227053,3431.444062968311
m21aw,98.0,351.0,161.0,170.0,men,123.8,207.2,106.07059026361962,642.2767405911874,1049.196824321626,2261.949443299757,3256.4687065863345
m22aw,136.0,452.0,173.0,230.0,men,149.4,253.6,119.533030788008,703.110577739168,1152.1795411403807,2521.1797476795114,3757.7035348832815
m23aw,134.0,426.0,253.0,251.0,men,203.8,300.2,109.32132797413264,676.0164025694411,1004.0982875593274,2582.885129603765,3860.6871013589853
m24aw,134.0,382.0,186.0,180.0,men,142.1,223.9,126.5687430976509,688.8639124102642,1103.7409559035066,2414.511350358663,3593.792928128558
m25aw,120.0,369.0,169.0,202.0,men,144.4,226.6,107.56400111749323,602.9413183044752,962.5944426563989,2356.2483172375414,3452.9028626656404
m26aw,107.0,389.0,187.0,193.0,men,143.5,236.5,111.64827700784511,648.2388295912915,1040.908924065925,2226.8142155694727,3101.0024965168163
m27aw,96.0,267.0,168.0,156.0,men,133.8,190.2,101.95583707870078,667.1099096691069,1053.6945142149539,2428.27607625405,3374.4734221236863
m28aw,117.0,339.0,135.0,154.0,men,117.0,181.1,122.22742075954625,646.9767748784072,1032.3468575213083,2883.842131001695,3749.687701413496
m29aw,103.0,329.0,161.0,179.0,men,132.7,207.3,118.65992974857363,706.4776646208721,1076.1222389084555,2345.9179630929375,3386.9818307462538
m30aw,107.0,451.0,160.0,180.0,men,113.2,226.8,91.47186598836352,618.6375768460435,1048.6601449855787,2462.4033821444887,3646.567401843638
m31aw,126.0,322.0,168.0,171.0,men,137.2,201.8,153.7506281731024,631.524474727499,1108.0234604167827,2149.4501154836535,3356.3642005262745
m32aw,95.0,290.0,176.0,107.0,men,109.3,173.7,143.21282559497607,623.7449722662543,994.4454479868036,2491.6102272747235,3475.0980963567667
m33aw,89.0,357.0,136.0,135.0,men,91.3,179.7,132.11527423896106,648.6184355421569,1054.1343272167903,2421.8569749672733,3178.9339933154665
m34aw,120.0,359.0,159.0,221.0,men,150.6,229.4,113.92461460077305,615.9730929898387,1004.6077288904636,2472.227678392615,3434.3393670940936
m35aw,99.0,403.0,137.0,210.0,men,123.3,223.7,107.59715679518044,657.9550377951366,1069.544006777141,2489.230283998831,3484.774499008726
m36aw,103.0,403.0,165.0,149.0,men,107.5,206.5,113.9757805696305,655.3202264115898,1079.0353846681714,2565.8377430701635,3319.5811608492286
m37aw,72.0,274.0,105.0,111.0,men,74.7,141.3,130.20023058494598,603.0212626990493,991.273435920895,2153.7164416438914,2798.8686379063624
m38aw,91.0,320.0,153.0,156.0,men,116.7,192.3,142.52212336710429,635.1635678555449,1098.8247778149425,2593.0447444125048,3584.1195357015454
m39aw,114.0,310.0,149.0,168.0,men,126.2,190.8,124.31101489383279,657.8968220632984,952.2512894035966,2220.2213453430063,3094.7503417261864
m40aw,82.0,363.0,144.0,112.0,men,82.0,174.4,133.0226010441124,628.0782265343812,1135.0508914585594,2308.2360790565685,3876.025165013232
m41aw,82.0,331.0,170.0,181.0,men,134.4,216.6,133.54525277782886,685.4995847972135,1086.4355622109626,2528.3052338097855,3428.5423756951895
m42aw,178.0,506.0,279.0,239.0,men,204.9,313.1,124.03761650698284,662.374543411916,1005.2622834112473,2396.6731979978326,3545.3598871945564
m44aw,74.0,375.0,103.0,167.0,men,85.3,184.7,99.1338114824184,680.0069533087483,1023.9611041022001,2819.9245950662025,3092.7804247866356
m45aw,120.0,413.0,223.0,287.0,men,206.7,303.3,183.10959054470135,699.5980080799051,1051.963433289219,2790.1810553241603,3525.43943250558
m47aw,102.0,402.0,169.0,178.0,men,124.0,223.0,119.99256528295386,598.2559809168795,1011.1293446680663,2340.0321033520718,3309.5302853014846
m48aw,90.0,332.0,119.0,175.0,men,107.1,186.9,117.77974123200185,606.6407573090203,1072.8087829660885,2430.8305964495185,3663.2179961419506
m49aw,92.0,385.0,201.0,240.0,men,172.2,268.8,121.91029896552807,646.9081117882805,945.6031725011486,2562.3876202601446,3340.768721362526
